# t m[0] m[1] m[2] m[3] m[4] m[5] m[6] m[7] m[8] m[9] m[10] m[11] m[12] m[13] m[14] m[15] m[16] m[17] m[18] m[19]
7.739999999999999485e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.158096038415723061e+00 0.000000000000000000e+00 5.269122910523147851e+00 0.000000000000000000e+00 4.484625831350059855e+01 0.000000000000000000e+00 5.828968851921609939e+02 0.000000000000000000e+00 1.045771506357975522e+04 0.000000000000000000e+00 2.436463521862229099e+05 0.000000000000000000e+00 7.075386461701782420e+06 0.000000000000000000e+00 2.486454793018175662e+08 0.000000000000000000e+00 1.034081879228922462e+10 0.000000000000000000e+00
7.749999999999999728e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.158300296863288503e+00 0.000000000000000000e+00 5.272559917159359344e+00 0.000000000000000000e+00 4.490177048112218472e+01 0.000000000000000000e+00 5.840053629380187203e+02 0.000000000000000000e+00 1.048518663614752222e+04 0.000000000000000000e+00 2.444754590625397977e+05 0.000000000000000000e+00 7.105260560751547106e+06 0.000000000000000000e+00 2.499084791023468971e+08 0.000000000000000000e+00 1.040255894492188072e+10 0.000000000000000000e+00
7.759999999999999971e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.158504555310853945e+00 0.000000000000000000e+00 5.275998290182199568e+00 0.000000000000000000e+00 4.495733448011789335e+01 0.000000000000000000e+00 5.851155709813118619e+02 0.000000000000000000e+00 1.051272021159885480e+04 0.000000000000000000e+00 2.453070603206906526e+05 0.000000000000000000e+00 7.135248383654283360e+06 0.000000000000000000e+00 2.511773461051888168e+08 0.000000000000000000e+00 1.046463989168869400e+10 0.000000000000000000e+00
7.769999999999999130e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.158708813758419609e+00 0.000000000000000000e+00 5.279438029832620671e+00 0.000000000000000000e+00 4.501295034428829922e+01 0.000000000000000000e+00 5.862275114632084296e+02 0.000000000000000000e+00 1.054031590780268743e+04 0.000000000000000000e+00 2.461411625107963337e+05 0.000000000000000000e+00 7.165350317249962129e+06 0.000000000000000000e+00 2.524521050729225874e+08 0.000000000000000000e+00 1.052706336291226006e+10 0.000000000000000000e+00
7.779999999999999373e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.158913072205985051e+00 0.000000000000000000e+00 5.282879136351576577e+00 0.000000000000000000e+00 4.506861810744744901e+01 0.000000000000000000e+00 5.873411865268755037e+02 0.000000000000000000e+00 1.056797384281189989e+04 0.000000000000000000e+00 2.469777721977562178e+05 0.000000000000000000e+00 7.195566749541939236e+06 0.000000000000000000e+00 2.537327808623552024e+08 0.000000000000000000e+00 1.058983109694991493e+10 0.000000000000000000e+00
7.789999999999999616e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.159117330653550715e+00 0.000000000000000000e+00 5.286321609980021208e+00 0.000000000000000000e+00 4.512433780342277601e+01 0.000000000000000000e+00 5.884565983174795747e+02 0.000000000000000000e+00 1.059569413486351914e+04 0.000000000000000000e+00 2.478168959612759063e+05 0.000000000000000000e+00 7.225898069699981250e+06 0.000000000000000000e+00 2.550193984248410165e+08 0.000000000000000000e+00 1.065294484022759056e+10 0.000000000000000000e+00
7.799999999999999859e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.159321589101116157e+00 0.000000000000000000e+00 5.289765450958906712e+00 0.000000000000000000e+00 4.518010946605517120e+01 0.000000000000000000e+00 5.895737489821887038e+02 0.000000000000000000e+00 1.062347690237895767e+04 0.000000000000000000e+00 2.486585403958954557e+05 0.000000000000000000e+00 7.256344668063346297e+06 0.000000000000000000e+00 2.563119828066037893e+08 0.000000000000000000e+00 1.071640634727388763e+10 0.000000000000000000e+00
7.810000000000000102e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.159525847548681821e+00 0.000000000000000000e+00 5.293210659529185236e+00 0.000000000000000000e+00 4.523593312919898324e+01 0.000000000000000000e+00 5.906926406701734322e+02 0.000000000000000000e+00 1.065132226396424448e+04 0.000000000000000000e+00 2.495027121110174921e+05 0.000000000000000000e+00 7.286906936143841594e+06 0.000000000000000000e+00 2.576105591490585208e+08 0.000000000000000000e+00 1.078021738075419044e+10 0.000000000000000000e+00
7.819999999999999261e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.159730105996247262e+00 0.000000000000000000e+00 5.296657235931810703e+00 0.000000000000000000e+00 4.529180882672199004e+01 0.000000000000000000e+00 5.918132755326079177e+02 0.000000000000000000e+00 1.067923033841024881e+04 0.000000000000000000e+00 2.503494177309355873e+05 0.000000000000000000e+00 7.317585266628898680e+06 0.000000000000000000e+00 2.589151526891351938e+08 0.000000000000000000e+00 1.084437971150496864e+10 0.000000000000000000e+00
7.829999999999999504e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.159934364443812704e+00 0.000000000000000000e+00 5.300105180407736150e+00 0.000000000000000000e+00 4.534773659250539879e+01 0.000000000000000000e+00 5.929356557226717541e+02 0.000000000000000000e+00 1.070720124469291113e+04 0.000000000000000000e+00 2.511986638948626933e+05 0.000000000000000000e+00 7.348380053384671919e+06 0.000000000000000000e+00 2.602257887596028149e+08 0.000000000000000000e+00 1.090889511856822395e+10 0.000000000000000000e+00
7.839999999999999747e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.160138622891378368e+00 0.000000000000000000e+00 5.303554493197915498e+00 0.000000000000000000e+00 4.540371646044390275e+01 0.000000000000000000e+00 5.940597833955509941e+02 0.000000000000000000e+00 1.073523510197347423e+04 0.000000000000000000e+00 2.520504572569587035e+05 0.000000000000000000e+00 7.379291691459096968e+06 0.000000000000000000e+00 2.615424927893945575e+08 0.000000000000000000e+00 1.097376538922597122e+10 0.000000000000000000e+00
7.849999999999999990e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.160342881338943810e+00 0.000000000000000000e+00 5.307005174543300896e+00 0.000000000000000000e+00 4.545974846444561024e+01 0.000000000000000000e+00 5.951856607084392863e+02 0.000000000000000000e+00 1.076333202959869777e+04 0.000000000000000000e+00 2.529048044863596733e+05 0.000000000000000000e+00 7.410320577085008845e+06 0.000000000000000000e+00 2.628652903039340973e+08 0.000000000000000000e+00 1.103899231903496552e+10 0.000000000000000000e+00
7.859999999999999149e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.160547139786509252e+00 0.000000000000000000e+00 5.310457224684844491e+00 0.000000000000000000e+00 4.551583263843210148e+01 0.000000000000000000e+00 5.963132898205392394e+02 0.000000000000000000e+00 1.079149214710110391e+04 0.000000000000000000e+00 2.537617122672055266e+05 0.000000000000000000e+00 7.441467107683230191e+06 0.000000000000000000e+00 2.641942069254626930e+08 0.000000000000000000e+00 1.110457771186148071e+10 0.000000000000000000e+00
7.869999999999999392e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.160751398234074916e+00 0.000000000000000000e+00 5.313910643863501981e+00 0.000000000000000000e+00 4.557196901633842856e+01 0.000000000000000000e+00 5.974426728930644686e+02 0.000000000000000000e+00 1.081971557419920464e+04 0.000000000000000000e+00 2.546211872986690723e+05 0.000000000000000000e+00 7.472731681865703315e+06 0.000000000000000000e+00 2.655292683733677864e+08 0.000000000000000000e+00 1.117052337991628647e+10 0.000000000000000000e+00
7.879999999999999635e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.160955656681640358e+00 0.000000000000000000e+00 5.317365432320224627e+00 0.000000000000000000e+00 4.562815763211305864e+01 0.000000000000000000e+00 5.985738120892394818e+02 0.000000000000000000e+00 1.084800243079771826e+04 0.000000000000000000e+00 2.554832362949840026e+05 0.000000000000000000e+00 7.504114699438573793e+06 0.000000000000000000e+00 2.668705004645113945e+08 0.000000000000000000e+00 1.123683114378967476e+10 0.000000000000000000e+00
7.889999999999999878e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.161159915129206022e+00 0.000000000000000000e+00 5.320821590295965464e+00 0.000000000000000000e+00 4.568439851971797339e+01 0.000000000000000000e+00 5.997067095743022946e+02 0.000000000000000000e+00 1.087635283698781495e+04 0.000000000000000000e+00 2.563478659854737343e+05 0.000000000000000000e+00 7.535616561405341141e+06 0.000000000000000000e+00 2.682179291135609150e+08 0.000000000000000000e+00 1.130350283248670197e+10 0.000000000000000000e+00
7.900000000000000121e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.161364173576771464e+00 0.000000000000000000e+00 5.324279118031677527e+00 0.000000000000000000e+00 4.574069171312855531e+01 0.000000000000000000e+00 6.008413675155048850e+02 0.000000000000000000e+00 1.090476691304733504e+04 0.000000000000000000e+00 2.572150831145796983e+05 0.000000000000000000e+00 7.567237669969970360e+06 0.000000000000000000e+00 2.695715803333199024e+08 0.000000000000000000e+00 1.137054028346250916e+10 0.000000000000000000e+00
7.909999999999999280e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.161568432024337127e+00 0.000000000000000000e+00 5.327738015768314739e+00 0.000000000000000000e+00 4.579703724633370143e+01 0.000000000000000000e+00 6.019777880821151257e+02 0.000000000000000000e+00 1.093324477944102182e+04 0.000000000000000000e+00 2.580848944418902684e+05 0.000000000000000000e+00 7.598978428540044464e+06 0.000000000000000000e+00 2.709314802350602150e+08 0.000000000000000000e+00 1.143794534265779495e+10 0.000000000000000000e+00
7.919999999999999523e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.161772690471902569e+00 0.000000000000000000e+00 5.331198283746829247e+00 0.000000000000000000e+00 4.585343515333576647e+01 0.000000000000000000e+00 6.031159734454179215e+02 0.000000000000000000e+00 1.096178655682076533e+04 0.000000000000000000e+00 2.589573067421693704e+05 0.000000000000000000e+00 7.630839241729900241e+06 0.000000000000000000e+00 2.722976550288556814e+08 0.000000000000000000e+00 1.150571986453445053e+10 0.000000000000000000e+00
7.929999999999999766e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.161976948919468011e+00 0.000000000000000000e+00 5.334659922208174976e+00 0.000000000000000000e+00 4.590988546815057703e+01 0.000000000000000000e+00 6.042559257787160050e+02 0.000000000000000000e+00 1.099039236602580422e+04 0.000000000000000000e+00 2.598323268053847714e+05 0.000000000000000000e+00 7.662820515363782644e+06 0.000000000000000000e+00 2.736701310239152908e+08 0.000000000000000000e+00 1.157386571211125946e+10 0.000000000000000000e+00
7.940000000000000009e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.162181207367033675e+00 0.000000000000000000e+00 5.338122931393304071e+00 0.000000000000000000e+00 4.596638822480738895e+01 0.000000000000000000e+00 6.053976472573317551e+02 0.000000000000000000e+00 1.101906232808298773e+04 0.000000000000000000e+00 2.607099614367374161e+05 0.000000000000000000e+00 7.694922656478998251e+06 0.000000000000000000e+00 2.750489346289187670e+08 0.000000000000000000e+00 1.164238475699980354e+10 0.000000000000000000e+00
7.949999999999999168e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.162385465814599117e+00 0.000000000000000000e+00 5.341587311543170458e+00 0.000000000000000000e+00 4.602294345734898684e+01 0.000000000000000000e+00 6.065411400586085620e+02 0.000000000000000000e+00 1.104779656420698120e+04 0.000000000000000000e+00 2.615902174566896865e+05 0.000000000000000000e+00 7.727146073329082690e+06 0.000000000000000000e+00 2.764340923523526788e+08 0.000000000000000000e+00 1.171127887944045258e+10 0.000000000000000000e+00
7.959999999999999411e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.162589724262164781e+00 0.000000000000000000e+00 5.345053062898726282e+00 0.000000000000000000e+00 4.607955119983162717e+01 0.000000000000000000e+00 6.076864063619121907e+02 0.000000000000000000e+00 1.107659519580051892e+04 0.000000000000000000e+00 2.624731017009947682e+05 0.000000000000000000e+00 7.759491175386989489e+06 0.000000000000000000e+00 2.778256308028481007e+08 0.000000000000000000e+00 1.178054996833855438e+10 0.000000000000000000e+00
7.969999999999999654e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.162793982709730223e+00 0.000000000000000000e+00 5.348520185700925467e+00 0.000000000000000000e+00 4.613621148632502411e+01 0.000000000000000000e+00 6.088334483486312365e+02 0.000000000000000000e+00 1.110545834445461696e+04 0.000000000000000000e+00 2.633586210207251133e+05 0.000000000000000000e+00 7.791958373348237947e+06 0.000000000000000000e+00 2.792235766895175576e+08 0.000000000000000000e+00 1.185019992130067825e+10 0.000000000000000000e+00
7.979999999999999897e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.162998241157295887e+00 0.000000000000000000e+00 5.351988680190721048e+00 0.000000000000000000e+00 4.619292435091236371e+01 0.000000000000000000e+00 6.099822682021797391e+02 0.000000000000000000e+00 1.113438613194881509e+04 0.000000000000000000e+00 2.642467822823013994e+05 0.000000000000000000e+00 7.824548079134128056e+06 0.000000000000000000e+00 2.806279568222948909e+08 0.000000000000000000e+00 1.192023064467105103e+10 0.000000000000000000e+00
7.990000000000000140e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.163202499604861329e+00 0.000000000000000000e+00 5.355458546609066062e+00 0.000000000000000000e+00 4.624968982769036074e+01 0.000000000000000000e+00 6.111328681079974103e+02 0.000000000000000000e+00 1.116337868025140779e+04 0.000000000000000000e+00 2.651375923675218364e+05 0.000000000000000000e+00 7.857260705894922838e+06 0.000000000000000000e+00 2.820387981122754812e+08 0.000000000000000000e+00 1.199064405356812668e+10 0.000000000000000000e+00
7.999999999999999299e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.163406758052426770e+00 0.000000000000000000e+00 5.358929785196911766e+00 0.000000000000000000e+00 4.630650795076917348e+01 0.000000000000000000e+00 6.122852502535515669e+02 0.000000000000000000e+00 1.119243611151966979e+04 0.000000000000000000e+00 2.660310581735907472e+05 0.000000000000000000e+00 7.890096668013045564e+06 0.000000000000000000e+00 2.834561275720570087e+08 0.000000000000000000e+00 1.206144207192126083e+10 0.000000000000000000e+00
8.009999999999999542e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.163611016499992434e+00 0.000000000000000000e+00 5.362402396195214749e+00 0.000000000000000000e+00 4.636337875427247468e+01 0.000000000000000000e+00 6.134394168283382669e+02 0.000000000000000000e+00 1.122155854810009987e+04 0.000000000000000000e+00 2.669271866131479619e+05 0.000000000000000000e+00 7.923056381106308661e+06 0.000000000000000000e+00 2.848799723160822988e+08 0.000000000000000000e+00 1.213262663250759315e+10 0.000000000000000000e+00
8.019999999999999785e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.163815274947557876e+00 0.000000000000000000e+00 5.365876379844925381e+00 0.000000000000000000e+00 4.642030227233740902e+01 0.000000000000000000e+00 6.145953700238836745e+02 0.000000000000000000e+00 1.125074611252864452e+04 0.000000000000000000e+00 2.678259846142977476e+05 0.000000000000000000e+00 7.956140262031098828e+06 0.000000000000000000e+00 2.863103595609815717e+08 0.000000000000000000e+00 1.220419967698897171e+10 0.000000000000000000e+00
8.030000000000000028e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.164019533395123540e+00 0.000000000000000000e+00 5.369351736386997587e+00 0.000000000000000000e+00 4.647727853911463569e+01 0.000000000000000000e+00 6.157531120337451966e+02 0.000000000000000000e+00 1.127999892753093081e+04 0.000000000000000000e+00 2.687274591206382029e+05 0.000000000000000000e+00 7.989348728885620832e+06 0.000000000000000000e+00 2.877473166259175539e+08 0.000000000000000000e+00 1.227616315594908905e+10 0.000000000000000000e+00
8.039999999999999187e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.164223791842688982e+00 0.000000000000000000e+00 5.372828466062383512e+00 0.000000000000000000e+00 4.653430758876829998e+01 0.000000000000000000e+00 6.169126450535126196e+02 0.000000000000000000e+00 1.130931711602249925e+04 0.000000000000000000e+00 2.696316170912897214e+05 0.000000000000000000e+00 8.022682201013119891e+06 0.000000000000000000e+00 2.891908709329297543e+08 0.000000000000000000e+00 1.234851902893072891e+10 0.000000000000000000e+00
8.049999999999999430e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.164428050290254424e+00 0.000000000000000000e+00 5.376306569112037081e+00 0.000000000000000000e+00 4.659138945547603328e+01 0.000000000000000000e+00 6.180739712808106106e+02 0.000000000000000000e+00 1.133870080110904928e+04 0.000000000000000000e+00 2.705384655009254348e+05 0.000000000000000000e+00 8.056141099005131982e+06 0.000000000000000000e+00 2.906410500072821379e+08 0.000000000000000000e+00 1.242126926447319794e+10 0.000000000000000000e+00
8.059999999999999673e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.164632308737820088e+00 0.000000000000000000e+00 5.379786045776912218e+00 0.000000000000000000e+00 4.664852417342899571e+01 0.000000000000000000e+00 6.192370929152982626e+02 0.000000000000000000e+00 1.136815010608664852e+04 0.000000000000000000e+00 2.714480113397995010e+05 0.000000000000000000e+00 8.089725844704701565e+06 0.000000000000000000e+00 2.920978814778091908e+08 0.000000000000000000e+00 1.249441584014980507e+10 0.000000000000000000e+00
8.069999999999999916e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.164836567185385530e+00 0.000000000000000000e+00 5.383266896297961068e+00 0.000000000000000000e+00 4.670571177683183350e+01 0.000000000000000000e+00 6.204020121586718233e+02 0.000000000000000000e+00 1.139766515444198922e+04 0.000000000000000000e+00 2.723602616137766745e+05 0.000000000000000000e+00 8.123436861209659837e+06 0.000000000000000000e+00 2.935613930772644281e+08 0.000000000000000000e+00 1.256796074260557175e+10 0.000000000000000000e+00
8.080000000000000160e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.165040825632951194e+00 0.000000000000000000e+00 5.386749120916136668e+00 0.000000000000000000e+00 4.676295229990269320e+01 0.000000000000000000e+00 6.215687312146650356e+02 0.000000000000000000e+00 1.142724606985260834e+04 0.000000000000000000e+00 2.732752233443619334e+05 0.000000000000000000e+00 8.157274572875866666e+06 0.000000000000000000e+00 2.950316126426704526e+08 0.000000000000000000e+00 1.264190596759504128e+10 0.000000000000000000e+00
8.089999999999999318e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.165245084080516635e+00 0.000000000000000000e+00 5.390232719872391165e+00 0.000000000000000000e+00 4.682024577687322164e+01 0.000000000000000000e+00 6.227372522890512982e+02 0.000000000000000000e+00 1.145689297618712590e+04 0.000000000000000000e+00 2.741929035687297001e+05 0.000000000000000000e+00 8.191239405320486985e+06 0.000000000000000000e+00 2.965085681156686544e+08 0.000000000000000000e+00 1.271625352002023506e+10 0.000000000000000000e+00
8.099999999999999561e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.165449342528082077e+00 0.000000000000000000e+00 5.393717693407680258e+00 0.000000000000000000e+00 4.687759224198862285e+01 0.000000000000000000e+00 6.239075775896448022e+02 0.000000000000000000e+00 1.148660599750548681e+04 0.000000000000000000e+00 2.751133093397535849e+05 0.000000000000000000e+00 8.225331785425264388e+06 0.000000000000000000e+00 2.979922875428712964e+08 0.000000000000000000e+00 1.279100541396879196e+10 0.000000000000000000e+00
8.109999999999999805e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.165653600975647741e+00 0.000000000000000000e+00 5.397204041762953430e+00 0.000000000000000000e+00 4.693499172950755138e+01 0.000000000000000000e+00 6.250797093263008719e+02 0.000000000000000000e+00 1.151638525805917561e+04 0.000000000000000000e+00 2.760364477260352578e+05 0.000000000000000000e+00 8.259552141339786351e+06 0.000000000000000000e+00 2.994827990762133002e+08 0.000000000000000000e+00 1.286616367275214958e+10 0.000000000000000000e+00
8.120000000000000048e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.165857859423213183e+00 0.000000000000000000e+00 5.400691765179166381e+00 0.000000000000000000e+00 4.699244427370222610e+01 0.000000000000000000e+00 6.262536497109188076e+02 0.000000000000000000e+00 1.154623088229147288e+04 0.000000000000000000e+00 2.769623258119346574e+05 0.000000000000000000e+00 8.293900902484794147e+06 0.000000000000000000e+00 3.009801309733063579e+08 0.000000000000000000e+00 1.294173032894399261e+10 0.000000000000000000e+00
8.129999999999999206e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.166062117870778847e+00 0.000000000000000000e+00 5.404180863897272147e+00 0.000000000000000000e+00 4.704994990885835193e+01 0.000000000000000000e+00 6.274294009574418851e+02 0.000000000000000000e+00 1.157614299483767354e+04 0.000000000000000000e+00 2.778909506975993281e+05 0.000000000000000000e+00 8.328378499555461109e+06 0.000000000000000000e+00 3.024843115977929831e+08 0.000000000000000000e+00 1.301770742441873932e+10 0.000000000000000000e+00
8.139999999999999450e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.166266376318344289e+00 0.000000000000000000e+00 5.407671338158222873e+00 0.000000000000000000e+00 4.710750866927516256e+01 0.000000000000000000e+00 6.286069652818598570e+02 0.000000000000000000e+00 1.160612172052533424e+04 0.000000000000000000e+00 2.788223294989941060e+05 0.000000000000000000e+00 8.362985364524712786e+06 0.000000000000000000e+00 3.039953694197033048e+08 0.000000000000000000e+00 1.309409701039028358e+10 0.000000000000000000e+00
8.149999999999999693e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.166470634765909953e+00 0.000000000000000000e+00 5.411163188202971597e+00 0.000000000000000000e+00 4.716512058926544171e+01 0.000000000000000000e+00 6.297863449022090663e+02 0.000000000000000000e+00 1.163616718437450254e+04 0.000000000000000000e+00 2.797564693479308044e+05 0.000000000000000000e+00 8.397721930646512657e+06 0.000000000000000000e+00 3.055133330158102512e+08 0.000000000000000000e+00 1.317090114745075035e+10 0.000000000000000000e+00
8.159999999999999936e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.166674893213475395e+00 0.000000000000000000e+00 5.414656414272472240e+00 0.000000000000000000e+00 4.722278570315543789e+01 0.000000000000000000e+00 6.309675420385747202e+02 0.000000000000000000e+00 1.166627951159794247e+04 0.000000000000000000e+00 2.806933773920980748e+05 0.000000000000000000e+00 8.432588632459206507e+06 0.000000000000000000e+00 3.070382310699882507e+08 0.000000000000000000e+00 1.324812190560950470e+10 0.000000000000000000e+00
8.169999999999999095e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.166879151661040837e+00 0.000000000000000000e+00 5.418151016607676951e+00 0.000000000000000000e+00 4.728050404528498518e+01 0.000000000000000000e+00 6.321505589130917997e+02 0.000000000000000000e+00 1.169645882760139648e+04 0.000000000000000000e+00 2.816330607950906851e+05 0.000000000000000000e+00 8.467585905788823962e+06 0.000000000000000000e+00 3.085700923735715747e+08 0.000000000000000000e+00 1.332576136433224297e+10 0.000000000000000000e+00
8.179999999999999338e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.167083410108606500e+00 0.000000000000000000e+00 5.421646995449538764e+00 0.000000000000000000e+00 4.733827565000740378e+01 0.000000000000000000e+00 6.333353977499465373e+02 0.000000000000000000e+00 1.172670525798380186e+04 0.000000000000000000e+00 2.825755267364403117e+05 0.000000000000000000e+00 8.502714187752433121e+06 0.000000000000000000e+00 3.101089458257151842e+08 0.000000000000000000e+00 1.340382161258030701e+10 0.000000000000000000e+00
8.189999999999999581e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.167287668556171942e+00 0.000000000000000000e+00 5.425144351039012491e+00 0.000000000000000000e+00 4.739610055168958525e+01 0.000000000000000000e+00 6.345220607753774402e+02 0.000000000000000000e+00 1.175701892853751633e+04 0.000000000000000000e+00 2.835207824116443517e+05 0.000000000000000000e+00 8.537973916761457920e+06 0.000000000000000000e+00 3.116548204337542653e+08 0.000000000000000000e+00 1.348230474885001945e+10 0.000000000000000000e+00
8.199999999999999824e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.167491927003737606e+00 0.000000000000000000e+00 5.428643083617048504e+00 0.000000000000000000e+00 4.745397878471192143e+01 0.000000000000000000e+00 6.357105502176768823e+02 0.000000000000000000e+00 1.178739996524859089e+04 0.000000000000000000e+00 2.844688350321968319e+05 0.000000000000000000e+00 8.573365532525040209e+06 0.000000000000000000e+00 3.132077453135674000e+08 0.000000000000000000e+00 1.356121288121229362e+10 0.000000000000000000e+00
8.210000000000000067e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.167696185451303048e+00 0.000000000000000000e+00 5.432143193424601613e+00 0.000000000000000000e+00 4.751191038346834716e+01 0.000000000000000000e+00 6.369008683071923542e+02 0.000000000000000000e+00 1.181784849429696260e+04 0.000000000000000000e+00 2.854196918256174540e+05 0.000000000000000000e+00 8.608889476053392515e+06 0.000000000000000000e+00 3.147677496899388433e+08 0.000000000000000000e+00 1.364054812735231018e+10 0.000000000000000000e+00
8.219999999999999226e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.167900443898868490e+00 0.000000000000000000e+00 5.435644680702623965e+00 0.000000000000000000e+00 4.756989538236634019e+01 0.000000000000000000e+00 6.380930172763279415e+02 0.000000000000000000e+00 1.184836464205672746e+04 0.000000000000000000e+00 2.863733600354822120e+05 0.000000000000000000e+00 8.644546189661152661e+06 0.000000000000000000e+00 3.163348628969233632e+08 0.000000000000000000e+00 1.372031261460938835e+10 0.000000000000000000e+00
8.229999999999999469e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.168104702346434154e+00 0.000000000000000000e+00 5.439147545692069485e+00 0.000000000000000000e+00 4.762793381582696384e+01 0.000000000000000000e+00 6.392869993595454616e+02 0.000000000000000000e+00 1.187894853509636050e+04 0.000000000000000000e+00 2.873298469214534271e+05 0.000000000000000000e+00 8.680336116970766336e+06 0.000000000000000000e+00 3.179091143782113194e+08 0.000000000000000000e+00 1.380050848001699066e+10 0.000000000000000000e+00
8.239999999999999712e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.168308960793999596e+00 0.000000000000000000e+00 5.442651788633892096e+00 0.000000000000000000e+00 4.768602571828472492e+01 0.000000000000000000e+00 6.404828167933658278e+02 0.000000000000000000e+00 1.190960030017895042e+04 0.000000000000000000e+00 2.882891597593096085e+05 0.000000000000000000e+00 8.716259702915849164e+06 0.000000000000000000e+00 3.194905336874944568e+08 0.000000000000000000e+00 1.388113787034284782e+10 0.000000000000000000e+00
8.249999999999999955e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.168513219241565260e+00 0.000000000000000000e+00 5.446157409769042168e+00 0.000000000000000000e+00 4.774417112418775844e+01 0.000000000000000000e+00 6.416804718163703001e+02 0.000000000000000000e+00 1.194032006426244698e+04 0.000000000000000000e+00 2.892513058409758378e+05 0.000000000000000000e+00 8.752317393744580448e+06 0.000000000000000000e+00 3.210791504888339639e+08 0.000000000000000000e+00 1.396220294212928391e+10 0.000000000000000000e+00
8.259999999999999114e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.168717477689130702e+00 0.000000000000000000e+00 5.449664409338474513e+00 0.000000000000000000e+00 4.780237006799772814e+01 0.000000000000000000e+00 6.428799666692018491e+02 0.000000000000000000e+00 1.197110795449988836e+04 0.000000000000000000e+00 2.902162924745536293e+05 0.000000000000000000e+00 8.788509637023087591e+06 0.000000000000000000e+00 3.226749945570284724e+08 0.000000000000000000e+00 1.404370586173365211e+10 0.000000000000000000e+00
8.269999999999999357e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.168921736136696143e+00 0.000000000000000000e+00 5.453172787583142167e+00 0.000000000000000000e+00 4.786062258418984072e+01 0.000000000000000000e+00 6.440813035945668616e+02 0.000000000000000000e+00 1.200196409823965223e+04 0.000000000000000000e+00 2.911841269843518385e+05 0.000000000000000000e+00 8.824836881638865918e+06 0.000000000000000000e+00 3.242780957779843211e+08 0.000000000000000000e+00 1.412564880536897469e+10 0.000000000000000000e+00
8.279999999999999600e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.169125994584261807e+00 0.000000000000000000e+00 5.456682544743998164e+00 0.000000000000000000e+00 4.791892870725284581e+01 0.000000000000000000e+00 6.452844848372359365e+02 0.000000000000000000e+00 1.203288862302567941e+04 0.000000000000000000e+00 2.921548167109161150e+05 0.000000000000000000e+00 8.861299577804157510e+06 0.000000000000000000e+00 3.258884841490854025e+08 0.000000000000000000e+00 1.420803395914464188e+10 0.000000000000000000e+00
